"StichtagDatJahr","DatenstandCd","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","AnzWhgStat"
2011,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",4
2011,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",20
2011,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",80
2011,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",73
2011,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",18
2011,"D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",12
2011,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",1,"1","1-Zimmer",1
2011,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",2,"2","2-Zimmer",6
2011,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",3,"3","3-Zimmer",32
2011,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",4,"4","4-Zimmer",37
2011,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",5,"5","5-Zimmer",11
2011,"D",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",7
2011,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",4
2011,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",46
2011,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",134
2011,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",57
2011,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",0
2011,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",0
2011,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",241
2011,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",478
2011,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",584
2011,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",446
2011,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",132
2011,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",65
2011,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",1,"1","1-Zimmer",288
2011,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",2,"2","2-Zimmer",440
2011,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",3,"3","3-Zimmer",686
2011,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",4,"4","4-Zimmer",497
2011,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",5,"5","5-Zimmer",263
2011,"D",24,"024","Enge",2,"2","Kreis 2",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",144
2011,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",58
2011,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",72
2011,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",91
2011,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",147
2011,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",78
2011,"D",24,"024","Enge",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",41
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",1,"1","1-Zimmer",60
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",2,"2","2-Zimmer",137
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",3,"3","3-Zimmer",172
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",4,"4","4-Zimmer",129
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",5,"5","5-Zimmer",27
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",3
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",5
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",97
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",203
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",50
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",0
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",1
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",516
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",1133
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",1313
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",596
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",194
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",17
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",1,"1","1-Zimmer",571
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",2,"2","2-Zimmer",1152
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",3,"3","3-Zimmer",1623
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",4,"4","4-Zimmer",547
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",5,"5","5-Zimmer",140
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",63
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",35
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",127
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",268
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",156
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",79
2011,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",14
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",1,"1","1-Zimmer",56
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",2,"2","2-Zimmer",122
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",3,"3","3-Zimmer",160
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",4,"4","4-Zimmer",167
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",5,"5","5-Zimmer",89
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",13
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",118
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",412
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",869
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",809
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",185
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",10
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",54
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",130
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",119
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",81
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",23
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",2
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",1,"1","1-Zimmer",159
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",2,"2","2-Zimmer",146
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",3,"3","3-Zimmer",234
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",4,"4","4-Zimmer",168
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",5,"5","5-Zimmer",112
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",41
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",18
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",27
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",14
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",23
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",15
2011,"D",33,"033","Friesenberg",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",3
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",1,"1","1-Zimmer",21
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",2,"2","2-Zimmer",147
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",3,"3","3-Zimmer",473
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",4,"4","4-Zimmer",119
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",5,"5","5-Zimmer",20
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",0
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",122
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",455
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",1241
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",390
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",34
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",10
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",456
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",789
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",1023
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",285
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",39
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",7
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",1,"1","1-Zimmer",703
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",2,"2","2-Zimmer",1355
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",3,"3","3-Zimmer",2821
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",4,"4","4-Zimmer",664
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",5,"5","5-Zimmer",69
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",35
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",46
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",83
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",205
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",92
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",9
2011,"D",34,"034","Sihlfeld",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",5
2011,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",1,"1","1-Zimmer",0
2011,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",2,"2","2-Zimmer",5
2011,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",3,"3","3-Zimmer",21
2011,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",4,"4","4-Zimmer",17
2011,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",5,"5","5-Zimmer",6
2011,"D",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",0
2011,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",9
2011,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",13
2011,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",24
2011,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",43
2011,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",6
2011,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",3
2011,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",177
2011,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",202
2011,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",280
2011,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",148
2011,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",13
2011,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",4
2011,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",1,"1","1-Zimmer",214
2011,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",2,"2","2-Zimmer",273
2011,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",3,"3","3-Zimmer",469
2011,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",4,"4","4-Zimmer",244
2011,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",5,"5","5-Zimmer",33
2011,"D",41,"041","Werd",4,"4","Kreis 4",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",14
2011,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",5
2011,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",19
2011,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",13
2011,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",22
2011,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",14
2011,"D",41,"041","Werd",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",2
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",1,"1","1-Zimmer",10
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",2,"2","2-Zimmer",72
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",3,"3","3-Zimmer",155
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",4,"4","4-Zimmer",46
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",5,"5","5-Zimmer",14
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",7
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",32
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",71
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",260
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",80
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",13
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",0
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",440
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",582
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",698
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",197
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",42
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",11
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",1,"1","1-Zimmer",747
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",2,"2","2-Zimmer",691
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",3,"3","3-Zimmer",1132
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",4,"4","4-Zimmer",492
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",5,"5","5-Zimmer",80
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",12
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",87
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",60
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",128
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",44
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",8
2011,"D",42,"042","Langstrasse",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",1
2011,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",1,"1","1-Zimmer",412
2011,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",2,"2","2-Zimmer",461
2011,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",3,"3","3-Zimmer",714
2011,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",4,"4","4-Zimmer",207
2011,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",5,"5","5-Zimmer",37
2011,"D",44,"044","Hard",4,"4","Kreis 4",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",0
2011,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",28
2011,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",2,"2","2-Zimmer",352
2011,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",3,"3","3-Zimmer",786
2011,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",4,"4","4-Zimmer",208
2011,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",5,"5","5-Zimmer",11
2011,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Wohnbaugenossenschaften",6,"6","6-Zimmer und mehr",0
2011,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",1,"1","1-Zimmer",103
2011,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",2,"2","2-Zimmer",389
2011,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",3,"3","3-Zimmer",755
2011,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",4,"4","4-Zimmer",279
2011,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",5,"5","5-Zimmer",4
2011,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",6,"6","6-Zimmer und mehr",12
2011,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",1,"1","1-Zimmer",199
2011,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",2,"2","2-Zimmer",444
2011,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",3,"3","3-Zimmer",863
2011,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",4,"4","4-Zimmer",160
2011,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",5,"5","5-Zimmer",7
2011,"D",44,"044","Hard",4,"4","Kreis 4",4,"4","Natürliche Personen",6,"6","6-Zimmer und mehr",7
2011,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",1,"1","1-Zimmer",96
2011,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",2,"2","2-Zimmer",60
2011,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",3,"3","3-Zimmer",119
2011,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",4,"4","4-Zimmer",69
2011,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",5,"5","5-Zimmer",2
2011,"D",44,"044","Hard",4,"4","Kreis 4",5,"5","Im Stockwerkeigentum",6,"6","6-Zimmer und mehr",0
2011,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",1,"1","1-Zimmer",94
2011,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",2,"2","2-Zimmer",167
2011,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",3,"3","3-Zimmer",258
2011,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",4,"4","4-Zimmer",151
2011,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",5,"5","5-Zimmer",58
2011,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","Öffentliche Hand",6,"6","6-Zimmer und mehr",9
2011,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",2,"2","Wohnbaugenossenschaften",1,"1","1-Zimmer",3
